"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.74402722766354e-12,0.283266854232709,0.697,0.447,6.67621824490539e-08,"10","DYNLRB1"
3.15591996979947e-12,0.345528822412413,0.482,0.295,7.67835328652211e-08,"10","PCMT1"
3.31445981771594e-12,0.970953467182979,0.266,0.136,8.06408073650289e-08,"10","DERA"
3.38551409129195e-12,0.391080769387239,0.464,0.281,8.23695578411332e-08,"10","PSMC1"
3.69770880581655e-12,0.279781027007513,0.755,0.511,8.99652552455166e-08,"10","NDUFB4"
3.74833497573945e-12,0.778142609195172,0.286,0.144,9.11969899597409e-08,"10","RFC1"
3.77053943623196e-12,0.567839023390349,0.454,0.253,9.17372244835235e-08,"10","BBX"
3.77609055135508e-12,0.438581599519906,0.377,0.223,9.18722831144692e-08,"10","CIR1"
3.87423426673195e-12,0.257361900262571,0.672,0.467,9.42601197095883e-08,"10","ATP5A1"
4.05964151184435e-12,0.682931300948966,0.318,0.142,9.8771077983173e-08,"10","ABL2"
4.1089354141377e-12,0.959351830852927,0.297,0.138,9.99703986259703e-08,"10","SAMD4B"
4.29034585636145e-12,0.650390021496727,0.315,0.169,1.04384114685274e-07,"10","PDZD11"
4.30144808660771e-12,0.541257901282554,0.592,0.378,1.04654231947165e-07,"10","C8orf59"
4.47331061081968e-12,0.45214690566405,0.498,0.292,1.08835647161243e-07,"10","ECHS1"
4.55990800674044e-12,0.329208775613453,0.279,0.159,1.10942561803995e-07,"10","KMT2A"
4.74953409934642e-12,0.367901761209558,0.325,0.189,1.15556164637098e-07,"10","TERF1"
4.95092855601342e-12,0.612475630442029,0.385,0.224,1.20456091767807e-07,"10","CTNNA1"
5.30575583468362e-12,0.445041411494164,0.465,0.264,1.29089039457853e-07,"10","EBPL"
5.50914869279495e-12,0.667500863670726,0.303,0.158,1.34037587695701e-07,"10","ZCCHC17"
5.6967763839566e-12,0.406895990382124,0.313,0.146,1.38602569421664e-07,"10","C8orf4"
6.40132391538373e-12,0.673454713227694,0.269,0.136,1.55744210861286e-07,"10","RANGRF"
6.52633502795652e-12,0.474581451171558,0.465,0.268,1.58785731230182e-07,"10","PRDX3"
6.69686528453894e-12,1.04379129198848,0.257,0.124,1.62934732372833e-07,"10","AKT1S1"
6.77680134231196e-12,0.387933408707856,0.368,0.195,1.6487957665845e-07,"10","TLN1"
7.2775119264179e-12,0.966258709354664,0.268,0.131,1.77061865169748e-07,"10","TP53TG1"
7.34856619999391e-12,0.250961488837729,0.497,0.332,1.78790615645852e-07,"10","DHRS7"
7.40740802029904e-12,0.291140358902395,0.625,0.353,1.80222237133876e-07,"10","TIMM13"
7.43649586354422e-12,0.808725690864361,0.266,0.14,1.80929944360031e-07,"10","SPNS1"
8.70992167278928e-12,0.358154263218192,0.434,0.27,2.11912394298963e-07,"10","TMEM248"
8.72146799224538e-12,0.261994073641509,0.711,0.48,2.1219331625133e-07,"10","MT-ND4L"
8.94395668638026e-12,0.860080661657785,0.268,0.133,2.17606466179632e-07,"10","VCL"
9.35496125009649e-12,1.08936255954603,0.273,0.126,2.27606207214848e-07,"10","RGS16"
1.02955421965589e-11,1.02547502797006,0.266,0.139,2.50490541642279e-07,"10","PLOD3"
1.11328724017312e-11,0.495222674934469,0.539,0.345,2.70862785534121e-07,"10","CNPY2"
1.13313802785342e-11,0.456330956625264,0.591,0.385,2.75692482176737e-07,"10","KRTCAP2"
1.14832587883029e-11,0.832039105114825,0.268,0.133,2.7938768631941e-07,"10","PHACTR2"
1.28790311748617e-11,0.540361584439686,0.301,0.16,3.13346828484384e-07,"10","TSR2"
1.40516487334708e-11,0.533231303537977,0.346,0.179,3.41876613685344e-07,"10","MAP7D1"
1.43571821098476e-11,0.551368588754577,0.379,0.216,3.49310240732592e-07,"10","SPATS2L"
1.45379264182566e-11,0.779432689004711,0.351,0.205,3.53707749756182e-07,"10","UPF3A"
1.4809264925475e-11,0.59940855223837,0.265,0.126,3.60309415636806e-07,"10","FBXL3"
1.65050195732874e-11,0.855237087056779,0.306,0.159,4.01567126218083e-07,"10","ZRANB2"
1.65691904641108e-11,0.38432964889414,0.254,0.135,4.03128403991815e-07,"10","PPIL4"
1.69870784105797e-11,0.273959265827859,0.853,0.709,4.13295617729403e-07,"10","NFKBIA"
1.97326599504777e-11,0.608811404813382,0.34,0.191,4.80095616595122e-07,"10","URM1"
2.02100558510665e-11,0.572172347900357,0.287,0.15,4.91710658856448e-07,"10","CLIP1"
2.05768735384027e-11,0.831631071115395,0.254,0.118,5.00635333189337e-07,"10","C15orf40"
2.11974882091681e-11,0.40702694678102,0.36,0.206,5.1573488812906e-07,"10","HNRNPH2"
2.12672102151146e-11,0.531480343021399,0.374,0.214,5.17431224533738e-07,"10","ARF3"
2.14990247826563e-11,0.828461100246844,0.277,0.129,5.23071272962028e-07,"10","GOLM1"
2.19304574500256e-11,0.626171004775198,0.368,0.214,5.33568029759124e-07,"10","IFT20"
2.28377317057493e-11,0.390694216808614,0.511,0.307,5.55642012400881e-07,"10","MRPL14"
2.45761189177074e-11,0.532294244229172,0.279,0.143,5.97936973267821e-07,"10","NAGK"
2.49393838913647e-11,0.394786589836975,0.346,0.207,6.06775210076904e-07,"10","TMEM50B"
2.60287347231269e-11,0.673615982124718,0.295,0.156,6.33279115813679e-07,"10","DHX29"
2.8356650361161e-11,0.71077466550966,0.286,0.147,6.89917303287046e-07,"10","PPIE"
2.95332647226587e-11,0.609229817735918,0.275,0.157,7.18544330702287e-07,"10","MGLL"
3.03570502069306e-11,0.345444303930076,0.47,0.305,7.38587031534621e-07,"10","MDH1"
3.20437010259411e-11,0.521366096981281,0.473,0.285,7.79623245961147e-07,"10","YIF1A"
3.21076498721595e-11,0.733780356692021,0.347,0.19,7.81179121389641e-07,"10","POLD2"
3.38078454120705e-11,0.463952347125758,0.328,0.202,8.22544878875675e-07,"10","PABPN1"
4.52873294420897e-11,0.719917314633573,0.34,0.18,1.10184072532604e-06,"10","TMED7"
4.60431692772545e-11,0.572375231364091,0.379,0.211,1.1202303085156e-06,"10","MAT2A"
4.8553383535932e-11,0.849121224969411,0.274,0.14,1.18130382142922e-06,"10","SLC25A36"
5.24178478400472e-11,0.325136717026415,0.854,0.672,1.27532623794835e-06,"10","SAP18"
5.41597877656841e-11,0.53219785876921,0.363,0.196,1.31770763633909e-06,"10","SLC25A11"
5.47486500579453e-11,0.258598085346602,0.331,0.19,1.33203465590981e-06,"10","RBM7"
5.6381566082564e-11,0.893321199570663,0.266,0.134,1.37176350278878e-06,"10","UBR4"
5.64694957461143e-11,0.400783575222371,0.258,0.147,1.37390283150296e-06,"10","SNRNP40"
5.71966918272437e-11,0.561814517343711,0.268,0.151,1.39159551215684e-06,"10","CEBPZOS"
6.04754024635668e-11,0.415412473742377,0.25,0.145,1.47136654193858e-06,"10","GDI1"
6.34954311351521e-11,0.608172640912946,0.318,0.183,1.54484383951825e-06,"10","DTD1"
6.79818423776624e-11,0.353892096610964,0.615,0.427,1.65399822504853e-06,"10","PNISR"
6.95756785518142e-11,0.5651983657278,0.311,0.178,1.69277625916564e-06,"10","B3GAT3"
7.1199490747631e-11,1.0863102583339,0.275,0.146,1.73228360988986e-06,"10","LTBR"
7.54181161966017e-11,0.277228117645167,0.376,0.234,1.83492276706332e-06,"10","PPP1R7"
7.65523200385587e-11,0.519483538354198,0.423,0.251,1.86251794653813e-06,"10","CAPNS1"
7.99904587012179e-11,0.287469953623171,0.489,0.324,1.94616786020063e-06,"10","IGBP1"
8.79003536624623e-11,0.324882606444485,0.472,0.307,2.13861560460771e-06,"10","MPC1"
9.09605724075391e-11,1.100738150393,0.272,0.131,2.21307072667543e-06,"10","CDC42EP1"
1.02392982981314e-10,0.862064062679128,0.256,0.129,2.49122127593537e-06,"10","STAT6"
1.21871845948363e-10,0.265097993012819,0.719,0.519,2.96514201192366e-06,"10","SMDT1"
1.29592114817001e-10,0.658533807290837,0.457,0.3,3.15297615349763e-06,"10","GADD45A"
1.31183064411289e-10,0.538101809199354,0.254,0.138,3.19168395712666e-06,"10","PSMD9"
1.3645307106458e-10,1.04658998104636,0.266,0.135,3.31990321900122e-06,"10","SIGMAR1"
1.39640299323673e-10,0.771870811102488,0.257,0.117,3.39744848254497e-06,"10","GNS"
1.45983225507962e-10,0.303405265536475,0.751,0.549,3.55177187660871e-06,"10","EIF3L"
1.84320114726688e-10,0.344209490374263,0.734,0.506,4.48450839130032e-06,"10","TMED2"
2.01761496398944e-10,0.686741064184292,0.274,0.154,4.90885720738632e-06,"10","SUN1"
2.10983452930691e-10,0.535261093788272,0.283,0.151,5.13322740980371e-06,"10","PTEN"
2.18230766790839e-10,0.546091257801834,0.351,0.213,5.30955455602111e-06,"10","MAP3K13"
2.30732100092723e-10,0.949714062724572,0.277,0.148,5.61371199525595e-06,"10","RAD50"
2.95566682240178e-10,0.780432017028423,0.277,0.158,7.19113737890353e-06,"10","COPB2"
2.97195823506513e-10,0.448362725875387,0.437,0.263,7.23077438591346e-06,"10","C6orf62"
3.05760305963076e-10,0.394617247971403,0.334,0.198,7.43914824408165e-06,"10","FNDC3B"
3.06270786509799e-10,0.363298052726027,0.374,0.227,7.45156823578341e-06,"10","CXCL1"
3.16687343016042e-10,0.310279148307689,0.29,0.179,7.70500305558031e-06,"10","TUBB2A"
3.37802452676783e-10,0.564559541796394,0.272,0.137,8.21873367362613e-06,"10","COPS4"
3.66046526423247e-10,0.499298278338323,0.371,0.217,8.9059119878776e-06,"10","FAM204A"
4.07791356238363e-10,0.549341400185221,0.256,0.129,9.92156369727937e-06,"10","ATF1"
4.21230383906845e-10,0.391794979782514,0.415,0.249,1.02485352404535e-05,"10","SNX6"
4.2788195209198e-10,1.06955104698647,0.261,0.132,1.04103678943979e-05,"10","C7orf55"
4.31711555393122e-10,0.703740513686197,0.273,0.15,1.05035421427147e-05,"10","LYRM1"
4.36095159983552e-10,0.284838723190398,0.799,0.526,1.06101952423998e-05,"10","SHFM1"
4.57361482020247e-10,0.6305613151415,0.282,0.146,1.11276048575526e-05,"10","DESI2"
5.20622434052598e-10,0.411063199189588,0.445,0.277,1.26667438204997e-05,"10","TGOLN2"
5.35133048984449e-10,0.485135995484066,0.413,0.248,1.30197870817916e-05,"10","DNAJC19"
5.42151656901524e-10,0.441910034521418,0.25,0.137,1.31905498124141e-05,"10","TFDP2"
5.52319523450251e-10,0.38053818885326,0.517,0.327,1.34379340055446e-05,"10","NDUFB6"
6.04491123823436e-10,0.265856141365761,0.525,0.347,1.47072690426242e-05,"10","C17orf89"
6.5260952197832e-10,0.555604646172382,0.305,0.175,1.58779896697325e-05,"10","COPS2"
6.8834427047193e-10,0.4806655903607,0.318,0.185,1.67474161005821e-05,"10","AK6"
7.1146155633528e-10,0.335318558437854,0.4,0.246,1.73098596656374e-05,"10","BABAM1"
7.53494155958379e-10,0.866350094495382,0.299,0.171,1.83325128144673e-05,"10","USO1"
7.80117082044285e-10,0.466853530275438,0.348,0.203,1.89802486061375e-05,"10","ZC3H13"
8.51336556806359e-10,0.837423710858054,0.335,0.184,2.07130184270987e-05,"10","GANAB"
8.78220163258447e-10,0.489501216687316,0.252,0.135,2.1367096572078e-05,"10","PCID2"
8.85943096662345e-10,0.255362060011504,0.491,0.321,2.15549955417949e-05,"10","RTF1"
9.85036496814473e-10,0.331912608036242,0.363,0.224,2.39659379674961e-05,"10","SRSF1"
1.1155358858872e-09,0.348465056057326,0.294,0.18,2.71409881036355e-05,"10","COX11"
1.1981990954979e-09,0.499961918515979,0.33,0.198,2.91521839934639e-05,"10","NARS"
1.20475118770003e-09,0.610499390342558,0.295,0.169,2.93115963967416e-05,"10","HACD3"
1.23963950215966e-09,0.6407847445158,0.278,0.15,3.01604290875446e-05,"10","ARL16"
1.2918091041314e-09,0.352648422486745,0.436,0.26,3.1429715503517e-05,"10","FLOT1"
1.36010647189266e-09,0.373353278530832,0.33,0.194,3.30913904611485e-05,"10","SHARPIN"
1.47969658748082e-09,0.537478303041411,0.311,0.188,3.60010179734083e-05,"10","TPD52L2"
1.52966017630263e-09,0.260195371406754,0.31,0.191,3.72166320894429e-05,"10","DYNC1H1"
1.53082724274611e-09,0.436637745541388,0.34,0.188,3.72450268160129e-05,"10","BORCS7"
2.02699168561082e-09,0.411293883186652,0.415,0.263,4.93167077109113e-05,"10","SERINC3"
2.33325159193498e-09,0.413363556726367,0.305,0.182,5.67680112317781e-05,"10","COPB1"
2.42650854964666e-09,0.287243649381252,0.742,0.534,5.90369530129031e-05,"10","ERP29"
2.47296361166605e-09,0.537481056447481,0.258,0.16,6.01672046718349e-05,"10","GBAS"
2.62777666293346e-09,0.318333006944825,0.297,0.174,6.3933806209171e-05,"10","COMMD8"
2.67971866918515e-09,0.406456402520759,0.478,0.302,6.51975552212747e-05,"10","HNRNPD"
3.02468072810314e-09,1.0220673941536,0.266,0.128,7.35904821147493e-05,"10","FLNB"
3.1270850353593e-09,0.279898762875284,0.325,0.193,7.60819789102918e-05,"10","C14orf1"
3.2093245838638e-09,0.313300864420768,0.372,0.231,7.80828671254064e-05,"10","LSM10"
3.22692939036529e-09,0.280048879871644,0.764,0.522,7.85111920675874e-05,"10","ATP5I"
3.51628592909492e-09,0.619225101992238,0.36,0.227,8.55512366548794e-05,"10","MRPL40"
3.73686659393968e-09,0.367152404340919,0.379,0.241,9.09179642305524e-05,"10","CCDC124"
3.86086984605072e-09,0.613583577974588,0.285,0.161,9.3934963354414e-05,"10","ZC3H11A"
4.62764315756203e-09,0.738274527434584,0.348,0.2,0.000112590558023484,"10","TIMM9"
4.73480188389885e-09,0.696381010729604,0.281,0.157,0.000115197729835259,"10","GIPC1"
4.89166618322656e-09,0.630609870373699,0.315,0.171,0.000119014238237902,"10","NSRP1"
5.27599675059776e-09,0.370910292132769,0.318,0.198,0.000128365000942043,"10","CHCHD3"
5.44033729177329e-09,0.796075483679514,0.25,0.138,0.000132363406308844,"10","SCYL1"
6.25802676346154e-09,0.457079236143375,0.4,0.241,0.000152257791155019,"10","FKBP3"
6.26299168082767e-09,0.552905858895476,0.356,0.212,0.000152378587594537,"10","PPP1R14B"
6.27795015972765e-09,0.261916966439625,0.558,0.363,0.000152742527386174,"10","VPS29"
6.78450917668272e-09,0.654283983464656,0.321,0.189,0.000165067108268691,"10","JAGN1"
7.19537385229785e-09,0.440077676231704,0.266,0.148,0.000175063445826407,"10","EFCAB14"
8.6124896103712e-09,0.619549013402686,0.335,0.196,0.000209541872220331,"10","STX10"
8.66992011516743e-09,0.443850270540039,0.392,0.252,0.000210939156402024,"10","CWC15"
8.7454314900981e-09,0.272148712460158,0.889,0.7,0.000212776348154087,"10","COX6C"
9.08308406266656e-09,0.553076969120081,0.287,0.172,0.000220991435244677,"10","FASTK"
9.10227626604865e-09,0.290354539034072,0.424,0.277,0.000221458381552964,"10","CRELD2"
9.31510313328943e-09,0.43224379260518,0.364,0.231,0.000226636459232932,"10","TEX264"
9.78797420891908e-09,0.467490044150198,0.301,0.18,0.000238141412503001,"10","MRPL17"
1.20549215054666e-08,0.291062263223229,0.37,0.228,0.000293296240228003,"10","YIPF4"
1.28406136834514e-08,0.67237253205109,0.289,0.177,0.000312412130918371,"10","ZFAND1"
1.45387610839265e-08,0.737264556821928,0.295,0.173,0.000353728057171931,"10","C12orf10"
1.55272477098123e-08,0.442363004744893,0.318,0.202,0.000377777936779733,"10","ERCC1"
1.62485156440795e-08,0.449773581554542,0.385,0.221,0.000395326385620454,"10","GRINA"
1.69222336143804e-08,0.643734155144734,0.279,0.167,0.000411717943837875,"10","MCFD2"
1.70946006239348e-08,0.325763522201546,0.489,0.305,0.000415911633180333,"10","TIMM8B"
1.87385820193953e-08,0.378769116540442,0.317,0.203,0.000455909700531887,"10","SDHA"
1.88253204136402e-08,0.555125595556234,0.25,0.142,0.000458020045663865,"10","LMBRD1"
1.90756297424599e-08,0.542508602197163,0.265,0.163,0.00046411007163405,"10","CREB3"
1.99723606542079e-08,0.517350698311603,0.302,0.167,0.000485927534716879,"10","EIF4EBP2"
2.3828032658102e-08,0.355214256371324,0.37,0.24,0.000579736034571621,"10","MTIF3"
2.49275775576763e-08,0.273819085036391,0.424,0.258,0.000606487961978264,"10","CHMP2B"
2.55544623239956e-08,0.454316142254601,0.403,0.257,0.000621740068342813,"10","HINT2"
2.61692580938444e-08,0.44083538215172,0.306,0.184,0.000636698049423234,"10","PPP3CA"
2.67593625036255e-08,0.358487195081018,0.269,0.173,0.000651055289713209,"10","GOLPH3"
2.68998154862032e-08,0.494894456302571,0.426,0.252,0.000654472510779325,"10","TMEM261"
2.69426541077422e-08,0.471077138275629,0.262,0.158,0.000655514774441368,"10","MAN1A2"
2.69941915487237e-08,0.302852452901778,0.275,0.157,0.000656768680380448,"10","BLOC1S6"
2.73385367677292e-08,0.314636512991296,0.37,0.231,0.000665146599558852,"10","UBE2V2"
2.74356088958427e-08,0.353202766530396,0.285,0.174,0.000667508364435854,"10","GPR108"
2.77544969229382e-08,0.278406061763364,0.401,0.267,0.000675266910135086,"10","PSMF1"
3.03853870953219e-08,0.435935904184622,0.351,0.209,0.000739276468029182,"10","RBM42"
3.05067571204631e-08,0.502208210474312,0.258,0.16,0.000742229400740868,"10","SNRPA"
3.13071228941197e-08,0.439016296773753,0.253,0.149,0.000761702300013933,"10","HPS1"
3.18606765414842e-08,0.525462029959975,0.287,0.177,0.00077517026025431,"10","APOPT1"
4.01771738101075e-08,0.618282638587147,0.253,0.143,0.000977510638799917,"10","SLC35C2"
4.0870328232856e-08,0.673128068153414,0.278,0.16,0.000994375085905386,"10","FBXL15"
4.14228340517298e-08,0.437020428683399,0.34,0.213,0.00100781755247858,"10","IP6K2"
4.39668730312093e-08,0.664714468083587,0.33,0.196,0.00106971402084932,"10","MRPS14"
4.44793404330568e-08,0.284619762854062,0.273,0.143,0.00108218235273627,"10","CREBRF"
4.61288991449038e-08,0.431333322045903,0.291,0.189,0.00112231611619551,"10","ARMC10"
5.77691590120111e-08,0.366710077330114,0.261,0.158,0.00140552363876223,"10","GLOD4"
5.89182687082968e-08,0.572842809148856,0.285,0.17,0.00143348147767286,"10","UROS"
6.01942953259993e-08,0.572969187672695,0.317,0.189,0.00146452720528156,"10","CTDNEP1"
6.70871260766148e-08,0.251411146877651,0.551,0.389,0.00163222977744404,"10","EIF4A3"
6.74432480973763e-08,0.398434154979798,0.277,0.161,0.00164089422620917,"10","NRBF2"
7.07652896281274e-08,0.596942789558787,0.426,0.27,0.00172171949665234,"10","LUC7L3"
7.14448376015753e-08,0.616468770678575,0.299,0.184,0.00173825289884633,"10","QTRT1"
7.20981081503425e-08,0.280185129869644,0.299,0.184,0.00175414697129783,"10","FRG1"
7.95077861326376e-08,0.542208929615912,0.303,0.195,0.00193442443660707,"10","EIF4G1"
9.12921376272635e-08,0.253484057061171,0.475,0.297,0.00222113770847132,"10","ATP6V0D1"
9.17485807327978e-08,0.626809374800731,0.31,0.186,0.00223224296922897,"10","ECHDC1"
9.20556388894767e-08,0.745629880046443,0.268,0.149,0.00223971369418097,"10","ECSIT"
9.81940357913658e-08,0.676575612586445,0.262,0.132,0.00238906089080393,"10","FAM120AOS"
1.0116972370966e-07,0.381960297870694,0.489,0.302,0.00246145937785602,"10","NDUFV1"
1.01239504779471e-07,0.496336698842609,0.285,0.168,0.00246315715128453,"10","PDLIM5"
1.12461779666617e-07,0.344868808357405,0.574,0.376,0.0027361950992888,"10","NDUFB5"
1.14432054942881e-07,0.269678433187652,0.331,0.23,0.0027841318967603,"10","CHCHD5"
1.24268801915406e-07,0.42007261048299,0.302,0.186,0.00302345995060183,"10","SREK1IP1"
1.41755470917104e-07,0.398082578410008,0.351,0.208,0.00344891060741315,"10","MRPL28"
1.5598471025946e-07,0.301655084539649,0.384,0.236,0.00379510800061267,"10","PTTG1IP"
1.56901889036831e-07,0.446304721434319,0.306,0.187,0.0038174229602661,"10","RTCB"
1.62574697037954e-07,0.4153274462824,0.358,0.23,0.00395544237893342,"10","GTF2I"
1.66980332227951e-07,0.266821644488132,0.336,0.195,0.00406263148310604,"10","TWF2"
2.1780456060938e-07,0.532229002126231,0.253,0.136,0.00529918495962622,"10","MID1IP1"
2.22841778585448e-07,0.559289835152467,0.25,0.134,0.00542174047298394,"10","ABHD5"
2.86597259258059e-07,0.590033795574953,0.311,0.186,0.00697291131774858,"10","TATDN1"
2.92579496408152e-07,0.500862748964983,0.283,0.177,0.00711845914761033,"10","MTX1"
2.94214436369344e-07,0.624407241108303,0.261,0.149,0.00715823723686615,"10","ZNF580"
2.9729425410352e-07,0.544362706237977,0.279,0.173,0.00723316920233863,"10","VPS25"
3.2378658998411e-07,0.355163835875622,0.37,0.242,0.00787772773431339,"10","MEA1"
3.30161123995865e-07,0.346649500179275,0.261,0.163,0.00803282014681939,"10","LAMTOR3"
3.452772523449e-07,0.558584585198416,0.31,0.183,0.00840059554955142,"10","UBE2R2"
3.49910858066238e-07,0.266478540194309,0.456,0.313,0.00851333117675157,"10","KDM6B"
3.94470083264764e-07,0.714591215595886,0.256,0.126,0.00959745712583171,"10","ARFRP1"
4.02653167475009e-07,0.329744229333056,0.404,0.258,0.00979655156466697,"10","RAD23B"
4.07190409612568e-07,0.262611535325561,0.464,0.3,0.00990694266587377,"10","POLR2I"
4.19204465140766e-07,0.275178884048375,0.342,0.235,0.0101992446368748,"10","UBE2E1"
4.63058283051154e-07,0.483286819017357,0.262,0.135,0.0112662080266346,"10","CNP"
4.67162132977705e-07,0.250968327698959,0.355,0.241,0.0113660546953476,"10","NELFE"
4.89875731757294e-07,0.734678482821072,0.252,0.138,0.011918676553655,"10","BAZ2B"
5.28647045916486e-07,0.269885901537736,0.261,0.158,0.0128619826271481,"10","RNF115"
5.40382894431701e-07,0.962507038708643,0.25,0.156,0.0131475158215233,"10","AIG1"
5.47671720863008e-07,0.472177136391636,0.344,0.226,0.013324852968597,"10","YWHAG"
5.51677053817201e-07,0.448066603777667,0.295,0.178,0.0134223027193725,"10","PCMTD1"
5.53730958197107e-07,0.580126739459586,0.283,0.168,0.0134722742129356,"10","TMEM30A"
5.74683684639865e-07,0.493340029780134,0.275,0.176,0.0139820540472879,"10","PSMG3"
5.83755438876565e-07,0.297918212267245,0.306,0.195,0.0142027698278668,"10","METTL23"
5.91614498723914e-07,0.494681699738714,0.278,0.17,0.0143939807539528,"10","VPS26A"
6.2953495327811e-07,0.252161034017764,0.331,0.224,0.0153165854132564,"10","PTS"
6.60825298481882e-07,0.36345347566706,0.66,0.445,0.0160778795120642,"10","TMED10"
6.94624934904908e-07,0.386668674086655,0.502,0.335,0.0169002246662364,"10","SLC38A2"
7.45687365855119e-07,0.77285071430246,0.319,0.194,0.018142573611255,"10","SLC44A1"
7.8845405027117e-07,0.303835397743877,0.426,0.293,0.0191830870430976,"10","EIF2A"
8.90642358308824e-07,0.372579895818396,0.261,0.159,0.0216693285776537,"10","CPSF3L"
1.10712061163198e-06,0.337241760356503,0.334,0.236,0.0269362444810062,"10","CHP1"
1.30452614333088e-06,0.50287629330071,0.356,0.215,0.0317391210672402,"10","VPS35"
1.33313630379384e-06,0.535829359288546,0.256,0.153,0.032435206271304,"10","HTATSF1"
1.53353330123451e-06,0.46775675789014,0.327,0.201,0.0373108652190357,"10","TNFRSF12A"
1.58159985730322e-06,0.300034637671295,0.354,0.226,0.0384803245281873,"10","NDUFS2"
1.67747478463376e-06,0.315582270067042,0.321,0.215,0.0408129615101394,"10","SUCLG2"
1.89467539346566e-06,0.344073545687093,0.338,0.213,0.0460974523230195,"10","NUDCD2"
2.13966708839664e-06,0.401489046275421,0.311,0.203,0.0520581002606901,"10","PMPCB"
2.74294170865552e-06,0.385661072763283,0.25,0.147,0.0667357717715888,"10","SNAPIN"
2.81521921041694e-06,0.518241352962792,0.278,0.168,0.0684942833894442,"10","YIPF6"
2.872687084432e-06,0.738954175636919,0.25,0.143,0.0698924767642306,"10","C15orf61"
3.19663676329185e-06,0.290937583098785,0.474,0.321,0.0777741724508907,"10","ERP44"
3.30455228692017e-06,0.275338170655605,0.332,0.217,0.0803997571407677,"10","TSPAN3"
3.3304417423885e-06,0.296479426996538,0.273,0.18,0.0810296475923122,"10","NDUFAF4"
3.57869794087584e-06,0.347685139879395,0.332,0.188,0.0870697209015092,"10","TROVE2"
3.81693972473229e-06,0.388776381082563,0.309,0.199,0.0928661435027367,"10","CLTC"
4.4610337965878e-06,0.347452006062813,0.409,0.274,0.108536952270981,"10","APEX1"
4.47092532773752e-06,0.369849743072253,0.311,0.213,0.108777613223854,"10","TMX2"
4.5735712068673e-06,0.374856348214987,0.31,0.218,0.111274987463081,"10","GORASP2"
5.3347704680462e-06,0.299573966969586,0.409,0.275,0.129794965487564,"10","ETFA"
5.81102750474294e-06,0.252611769004,0.424,0.262,0.141382299190396,"10","CNIH4"
5.97041944971899e-06,0.538765831914551,0.313,0.191,0.145260305211663,"10","COMMD4"
6.60389726547805e-06,0.348968470506791,0.26,0.167,0.160672820469081,"10","MALSU1"
6.7286173677239e-06,0.359996285581113,0.397,0.254,0.163707260556722,"10","MT1X"
6.89931038277969e-06,0.418288369748514,0.274,0.183,0.16786022161303,"10","CLPTM1"
6.90469597697252e-06,0.746647381510579,0.258,0.138,0.167991253119741,"10","PLK2"
7.57103604609455e-06,0.344878682864961,0.322,0.2,0.18420330700148,"10","PFDN1"
8.53560896230121e-06,0.429907880578116,0.311,0.201,0.207671366052788,"10","RALBP1"
9.19962554357667e-06,0.358802449707389,0.326,0.21,0.22382688947522,"10","PSMD3"
9.98242668326377e-06,0.305139495338911,0.325,0.238,0.242872441203807,"10","SEC61A1"
1.01255688580437e-05,0.250289406244719,0.731,0.568,0.246355090316204,"10","ATF4"
1.11773589004383e-05,0.383862278763109,0.253,0.154,0.271945142047663,"10","RALB"
1.12758335655272e-05,0.278806408089497,0.279,0.186,0.274341030649277,"10","BAG6"
1.18416800063414e-05,0.383691039274803,0.253,0.145,0.288108074554287,"10","RUNX1"
1.19760340404618e-05,0.321959406725861,0.262,0.171,0.291376908204435,"10","EIF2AK2"
1.33087855136438e-05,0.340597976665792,0.275,0.174,0.323802751546953,"10","NUFIP2"
1.3402700116405e-05,0.384923840794741,0.272,0.174,0.326087693832133,"10","SLC25A4"
1.67200756593378e-05,0.258426772548388,0.254,0.151,0.406799440791688,"10","CNOT4"
1.91882060711634e-05,0.443314981579254,0.273,0.163,0.466849053711407,"10","AP2B1"
2.21062005341111e-05,0.432930805726786,0.306,0.195,0.537843858994922,"10","PVRL2"
2.47224614942088e-05,0.460286656979814,0.25,0.162,0.601497488154099,"10","CMAS"
2.64648037953119e-05,0.461329546753105,0.266,0.171,0.643888676339939,"10","RUVBL2"
2.64845573403338e-05,0.310275949315787,0.27,0.176,0.644369280090322,"10","UBE3A"
2.85776494672874e-05,0.325459575549948,0.258,0.164,0.695294211539101,"10","MRPS10"
3.27951705081375e-05,0.423494769506319,0.309,0.196,0.797906498462986,"10","LYRM4"
3.71119741482406e-05,0.313473864761495,0.297,0.199,0.902934331026695,"10","PDHB"
3.71695416314655e-05,0.514460881641449,0.27,0.165,0.904334947893555,"10","RNPEP"
5.41942744756163e-05,0.342273623826937,0.309,0.203,1,"10","MAP2K2"
6.0603527071601e-05,0.335516435771867,0.322,0.202,1,"10","MDK"
6.23890722186715e-05,0.308500803057016,0.314,0.213,1,"10","TSG101"
7.20624676822101e-05,0.252929839847583,0.287,0.188,1,"10","NOB1"
7.24294202454345e-05,0.361868504926411,0.298,0.177,1,"10","CRK"
8.14802607147502e-05,0.357021031347693,0.352,0.228,1,"10","METTL5"
9.31089915465755e-05,0.31638477830547,0.297,0.19,1,"10","NPM3"
9.40888737668288e-05,0.288847270862553,0.309,0.207,1,"10","DHPS"
