"gene","logFC","logCPM","F","PValue","FDR","significance"
"ZMYND11",-0.237602590425464,3.81783063461467,0.93416340427629,0.351223917416084,0.503397542719012,"Not significant"
"MAP2K2",-0.152254026719908,6.16220005896961,0.93516507418966,0.351242371210592,0.503397542719012,"Not significant"
"PLEKHG2",0.376123386833368,1.52320189369013,0.922965103909682,0.351459859890824,0.503601131851277,"Not significant"
"LBX2-AS1",0.449590787384785,1.23796685011823,0.916252968704668,0.35146530449847,0.503601131851277,"Not significant"
"TCEA2",0.535358261242414,1.5121216971594,0.916604376587192,0.351552581523176,0.50362373794849,"Not significant"
"STK40",-0.264189126490115,4.27034191797923,0.933163641119495,0.351594807782816,0.50362373794849,"Not significant"
"INPP5B",-0.409099913295163,1.36666123387703,0.92328020235801,0.351602407269266,0.50362373794849,"Not significant"
"ORC3",0.247035216898064,3.48697535387905,0.931237586321057,0.351646890563979,0.503629525956669,"Not significant"
"FAM69A",0.426666383981503,1.19666163875665,0.916940458590097,0.351809764710126,0.503804852798437,"Not significant"
"ACTR8",0.323091543193878,2.49556436287232,0.922965690604797,0.352022842367549,0.504052024376577,"Not significant"
"SLC25A24",-0.242419072145064,4.79880503223117,0.931059535783199,0.352212441797528,0.504265525144242,"Not significant"
"GFM2",-0.274589003195107,2.9161436771221,0.928256789683497,0.352301243390417,0.504334680301283,"Not significant"
"SOX6",0.73605362980422,1.08475852391299,0.910200717682869,0.352634166727151,0.504753250373932,"Not significant"
"PNPLA6",0.253983910723169,3.67279701683341,0.922688221671891,0.353116464973837,0.50538551181694,"Not significant"
"SLC35A4",-0.228841006138089,3.97480365906839,0.925543912457356,0.353309773723744,0.505604069430221,"Not significant"
"PROX1",0.271021614126817,3.81069152285271,0.919576518602519,0.353391658332511,0.50563097314347,"Not significant"
"DOK2",-0.578442364798358,0.769417674552152,0.909610616603411,0.353409779992031,0.50563097314347,"Not significant"
"LYRM9",-0.358369219786154,2.15489965193435,0.919607562313111,0.353474209099657,0.505665057543713,"Not significant"
"SCAMP5",0.44553485960456,1.3650555444269,0.918497187265341,0.353675355726102,0.505894693872863,"Not significant"
"CHPF2",0.237624669125623,3.43810731621108,0.918566114062779,0.35415416855376,0.506508073111874,"Not significant"
"GPC3",-0.680783781478942,1.08773798961884,0.909892327544083,0.354185521613924,0.506508073111874,"Not significant"
"SMARCE1",-0.177310968709709,5.26025369156572,0.92290666139209,0.354320392154955,0.506642765358325,"Not significant"
"MAP4K4",0.263119980414851,3.99847828765422,0.918910094530591,0.35436568018121,0.506649347336006,"Not significant"
"ERBB2IP",-0.27240129918751,4.47207952819154,0.92114381892758,0.354593133471099,0.506863989124788,"Not significant"
"RMDN3",0.175338532368284,4.11796239124834,0.920835799610613,0.354597211375183,0.506863989124788,"Not significant"
"XPO6",0.2293390095551,4.16570064864907,0.920830339149979,0.354677232510047,0.506920185521361,"Not significant"
"PCDHGA10",0.741851873702229,0.691431325206969,0.907965641423275,0.354789122341125,0.507021911924952,"Not significant"
"GOLGA3",-0.190052352627388,4.4388166213831,0.915859318158633,0.354969181315383,0.507221022939812,"Not significant"
"RBAK",0.372361187238414,2.18789944738815,0.914825366524239,0.355112498649843,0.507367593584958,"Not significant"
"ARFIP1",-0.22685405032289,4.43710806871301,0.918472369329899,0.355344991770558,0.507641526043221,"Not significant"
"ZKSCAN8",0.407252643259863,1.4261887582267,0.908018452235101,0.35543414787391,0.507694619030155,"Not significant"
"ALG13",0.221314903875832,5.39911961608992,0.917894060336388,0.35546369415594,0.507694619030155,"Not significant"
"ATP11B",-0.264388146338224,3.79473877667315,0.915799440662119,0.355604711747718,0.507837783875497,"Not significant"
"CBWD1",-0.164743447209672,4.81288515750469,0.916903041471946,0.355847210347457,0.508074903412121,"Not significant"
"CTSK",-0.478325545158839,1.35424423333678,0.903403138745926,0.355852349438731,0.508074903412121,"Not significant"
"ARID5B",0.369256524966435,4.77973851282756,0.916468298287181,0.355991851699667,0.508172659748525,"Not significant"
"VAMP4",0.358252806868106,2.53543598598472,0.907876006550477,0.356002431835391,0.508172659748525,"Not significant"
"RBM12B",0.41061505602053,2.01788048147961,0.90600513924631,0.35609642516696,0.508248571072109,"Not significant"
"TMEM187",0.354244980296284,2.98221097124414,0.908749223810896,0.356319205070675,0.508508258164693,"Not significant"
"DBF4",0.280455323556414,4.0264097087128,0.913052544269911,0.356385583211709,0.508544708116811,"Not significant"
"ITSN1",-0.242698683016427,3.26586760549871,0.910430448976767,0.356485907660392,0.508597320699208,"Not significant"
"RPL13",0.198722033545648,12.8486579275059,0.914151681182862,0.356504136544077,0.508597320699208,"Not significant"
"ABAT",0.41052835048647,2.13334222194702,0.900713781138607,0.356588097596216,0.508658829251509,"Not significant"
"NIT1",-0.236597934010072,3.83240993303854,0.912097211393351,0.35673111939478,0.508688728682387,"Not significant"
"NRAS",-0.248975535644563,4.45485617264735,0.912627108807496,0.356769453539431,0.508688728682387,"Not significant"
"RP11-390F4.3",0.521250715914255,2.84407390131477,0.904804992954737,0.356797463585579,0.508688728682387,"Not significant"
"C8orf44",0.389070177887659,1.3751663646875,0.900051216857504,0.356828191242014,0.508688728682387,"Not significant"
"TMEM191B",0.212525222676072,3.6855570345388,0.911748291793708,0.35683801534788,0.508688728682387,"Not significant"
"NDUFS4",-0.179098302737285,6.823110321702,0.912819401257456,0.3568541503067,0.508688728682387,"Not significant"
"TMEM106C",-0.223944791449599,6.87976172644161,0.911835678988291,0.357098667552313,0.508979021063174,"Not significant"
"GPHN",-0.248627889341246,2.65480788451025,0.908888416454967,0.35724749071361,0.509132868145639,"Not significant"
"GNL3",0.165534655051033,6.07734035214215,0.910706594911682,0.357400930732943,0.509222130719515,"Not significant"
"CYP1B1",-1.09936970988548,1.11013713633119,0.907444711228003,0.357408712859287,0.509222130719515,"Not significant"
"STK25",0.162268388587419,5.27043565901741,0.910614935045048,0.357432798893381,0.509222130719515,"Not significant"
"COQ10B",-0.174692645411739,4.77547568125013,0.907922120569452,0.357935816754567,0.50987784145417,"Not significant"
"THAP10",-0.461207936944862,1.40740828068038,0.894887437088322,0.357974943213186,0.50987784145417,"Not significant"
"RSPH1",-0.394574422525166,3.24288620424878,0.90728977805731,0.358303039470108,0.51028679672018,"Not significant"
"ANKAR",-0.441141058204921,0.994339261515453,0.89388610187207,0.35843272643919,0.510413120908775,"Not significant"
"PYCARD-AS1",-0.355980763289818,2.01928610062764,0.901218892820758,0.358552996362358,0.510526007740733,"Not significant"
"MRPS6",-0.199356260506453,6.44023341517883,0.905694738559998,0.358689789555464,0.510662392744277,"Not significant"
"RPL36",-0.152309611931667,11.5995909490786,0.905028889201342,0.358835627816053,0.510811622450082,"Not significant"
"CYBRD1",-0.739578665907601,1.73342214044326,0.892472793348785,0.359036859102397,0.511039662407378,"Not significant"
"RAB13",0.221393773613168,6.49912822135245,0.903921902506551,0.359141138371101,0.511129668129751,"Not significant"
"IGHGP",1.06629755949929,1.1604324871464,0.893742256723601,0.359376934397278,0.51140680654203,"Not significant"
"SLC25A10",-0.23019657542961,4.88271994698009,0.902837197615953,0.359440500271083,0.511430079085389,"Not significant"
"CCDC18",-0.387042510617338,1.89296922392735,0.894399984774323,0.359475426181194,0.511430079085389,"Not significant"
"ELP4",0.258995992200514,2.64009439558266,0.89594379594325,0.359808727365401,0.51184579413769,"Not significant"
"LMO7",-0.333262950980327,7.05152718031715,0.900962037292161,0.359891170322235,0.511867859759916,"Not significant"
"UBE2R2",0.176983089862367,5.52548385256115,0.900880200718876,0.359906446644007,0.511867859759916,"Not significant"
"S100A10",-0.310535837655033,11.1923284983779,0.899950547591362,0.360143294555625,0.51208098132012,"Not significant"
"RP11-708J19.1",-0.437704786787565,2.68513690370238,0.896491750683222,0.360164979373944,0.51208098132012,"Not significant"
"SH3D21",0.606936115059863,1.32987912742923,0.889107473053543,0.360179660755073,0.51208098132012,"Not significant"
"OSTM1",0.3250290728243,2.80020342487157,0.892128102113194,0.360453834166717,0.512366536087565,"Not significant"
"TSGA10",-0.323402584471729,2.34518149630125,0.892089908673177,0.360462797933282,0.512366536087565,"Not significant"
"SNRNP27",0.166922673170575,4.62237040388028,0.897026266249148,0.360820873922121,0.512782539460849,"Not significant"
"CCDC74A",0.553448027426335,2.13958210339794,0.885101563347979,0.360861778548709,0.512782539460849,"Not significant"
"PPP1CB",-0.166016443728425,6.79261292072966,0.897157128597067,0.360878999103419,0.512782539460849,"Not significant"
"SSBP3",-0.249677104458579,4.80369456635621,0.896847137877013,0.360954697898209,0.512787593853385,"Not significant"
"NT5E",-0.385797463742628,4.15023035615177,0.896309590413596,0.360964911886194,0.512787593853385,"Not significant"
"C1orf123",-0.172494956794141,4.55302301410929,0.896361611597997,0.361048183004543,0.512795163755954,"Not significant"
"MASTL",0.389373721264693,2.00701915457401,0.89417405733998,0.361052597431318,0.512795163755954,"Not significant"
"ALMS1",0.342717153967944,2.05283440209475,0.886761881377407,0.36121661358613,0.512969607593578,"Not significant"
"GPC4",0.645617572525979,3.51361692268539,0.894104625799732,0.361266142326239,0.51298144474215,"Not significant"
"NEDD1",0.242398796289958,2.65811767704615,0.887527111254613,0.361637157581863,0.513449723334504,"Not significant"
"CCDC130",-0.256623474515692,3.69737286168659,0.890567118691013,0.36170592202971,0.513469286700376,"Not significant"
"ZNF668",0.311033562915841,2.48844103922727,0.88704570064803,0.361733401768441,0.513469286700376,"Not significant"
"SNIP1",-0.269599382989466,2.72321883883307,0.886184784271713,0.361939278161294,0.513702966827284,"Not significant"
"SLC22A18",-0.268269023808463,6.24944881272761,0.892648905421043,0.362054430427772,0.513807842976301,"Not significant"
"AGA",0.284560605684092,3.29814777103541,0.885597023116621,0.362125902672574,0.513850713990607,"Not significant"
"TMEM251",-0.190792719441292,4.77060189363216,0.891961910835493,0.3622194036896,0.51392483014089,"Not significant"
"ARMC7",-0.217034889599467,2.92034577192331,0.889195408466072,0.362281533205078,0.513954423900984,"Not significant"
"PPP1R7",0.186626889427122,5.73397503956671,0.891510838469529,0.362360717881786,0.514008203642999,"Not significant"
"SNAP23",0.199427544205465,4.92755358884394,0.890732583174079,0.362499186612501,0.514146055909507,"Not significant"
"TRIM2",0.190815332521615,5.84448915306344,0.888402538607826,0.36316923463902,0.515037749568354,"Not significant"
"DGCR6L",-0.185473506029052,5.47313389121881,0.888072647776824,0.363257589737921,0.515039159576923,"Not significant"
"PCAT7",0.603212871907864,0.970553649249355,0.870551786923028,0.363292895615196,0.515039159576923,"Not significant"
"URM1",0.149957530245241,5.42814367641696,0.887945499893286,0.363294304803958,0.515039159576923,"Not significant"
"SLC1A5",0.215806771579065,6.12192197028624,0.886951896504662,0.363541693976991,0.515331214012005,"Not significant"
"FBXO42",-0.351241558909344,2.4036975509983,0.879936196828453,0.36405649397342,0.516002221653881,"Not significant"
"TRIM33",-0.198579825547791,4.32495797149423,0.883562357803045,0.364128752656189,0.516003479653783,"Not significant"
"APEH",0.167110484235043,5.22745396614182,0.884687298549938,0.36415294363537,0.516003479653783,"Not significant"
"GPR37L1",0.685800347134572,0.686678690266899,0.871461832745345,0.364214227276019,0.516003479653783,"Not significant"
"WHAMM",-0.27002378754221,3.60256742118566,0.882579543975088,0.36422312584572,0.516003479653783,"Not significant"
"ESCO2",0.457871934211177,2.07755614512723,0.867629703847434,0.364414599086928,0.516122980617714,"Not significant"
"RTN2",0.625260262664616,1.59267293987904,0.866817986676772,0.364416793329464,0.516122980617714,"Not significant"
"TGIF1",-0.204490971041388,6.48679849274301,0.883572451724053,0.364431813102992,0.516122980617714,"Not significant"
"SEC11C",0.248990191318944,6.58795180371781,0.882428218860737,0.364722881460164,0.516476466093179,"Not significant"
"UNC13D",-0.300630080472946,2.71180853944042,0.874799427339709,0.364838965951826,0.516582108356804,"Not significant"
"REXO4",0.195223430365356,4.04442719559022,0.88117444953086,0.364887201286981,0.516591668670621,"Not significant"
"TVP23B",0.286554897684138,3.20099518201038,0.876511464435544,0.365072527526444,0.516795292177653,"Not significant"
"PRKAR1B",0.351288632589721,3.63891993752766,0.876977092068298,0.365162255401223,0.516863556093593,"Not significant"
"NAGLU",-0.250681299442018,2.91785119966259,0.877367516627997,0.365675638244781,0.517531392551683,"Not significant"
"ORMDL2",0.224337938010247,5.82303031898823,0.878543492850312,0.365756340415441,0.517563471184875,"Not significant"
"CCDC149",0.303383718242563,1.96686367549197,0.867679971779124,0.365781426957206,0.517563471184875,"Not significant"
"METTL3",-0.239357378287564,3.1266965258203,0.875366436908553,0.366104397407273,0.517948293343772,"Not significant"
"DCLRE1C",0.299216567262382,2.86998728659308,0.872472757166242,0.366136579643879,0.517948293343772,"Not significant"
"U73166.2",-0.474844535855382,0.879089787823479,0.860173302365822,0.36661985942012,0.518573047405583,"Not significant"
"NKG7",0.390592699907979,2.43441454831632,0.865712558114452,0.36676746934285,0.518702286371606,"Not significant"
"JSRP1",0.528724552632062,2.4972716710193,0.865914438668339,0.366794534151478,0.518702286371606,"Not significant"
"EPHB4",0.19398119657039,3.81347559526576,0.872566391312612,0.36715179973783,0.519148559343159,"Not significant"
"UGT2B7",-0.745289870747725,1.64556196265581,0.868696309114132,0.367234453594202,0.519206477135399,"Not significant"
"GAMT",-0.592185366426733,2.25728207470953,0.859745330754928,0.367831669584188,0.519991801717777,"Not significant"
"CLTC",0.205554859875664,5.85749998044724,0.86976918421682,0.368089273029397,0.520285048755055,"Not significant"
"LYRM2",-0.172356892213805,4.56597351467383,0.868994614997254,0.368122666392097,0.520285048755055,"Not significant"
"BIK",-0.194557504922597,6.57550023650123,0.86910663134311,0.368261992525815,0.520422899787105,"Not significant"
"ADAM17",0.237884679617404,4.05879828616503,0.866522201452549,0.368471809864878,0.520660325456409,"Not significant"
"FAM111B",0.376894801208524,2.25120147678267,0.857599083090213,0.369059716943798,0.521431887349798,"Not significant"
"PIAS1",-0.284438063437223,3.7925543524981,0.864283237294618,0.369176345272822,0.521537496050192,"Not significant"
"ZNF865",-0.350759886764805,1.64428617275434,0.8608883066834,0.369371491069288,0.521702678492763,"Not significant"
"PHAX",-0.213804787117104,4.53662785353137,0.864890871633378,0.36937705904366,0.521702678492763,"Not significant"
"LRP5L",-0.342092813966763,1.9156420598062,0.859701852505204,0.369442286976969,0.52173563163123,"Not significant"
"MTMR3",-0.327295946761296,2.88622289005734,0.859285130465643,0.36953107218506,0.5218018416964,"Not significant"
"UBL7-AS1",-0.331141344579384,2.0822930961713,0.857848997226802,0.369697347000547,0.521977444693629,"Not significant"
"RP11-467D6.1",0.815365047978745,0.550133295986784,0.846797157000002,0.369878422221395,0.522173902269928,"Not significant"
"SMAD3",-0.279060706398921,4.01047242704445,0.861902135816335,0.370066647854614,0.522380408720643,"Not significant"
"GYPC",-0.428805046042894,1.27409225776974,0.849755474635463,0.370115287403144,0.52238985311474,"Not significant"
"HS6ST1",0.325597022995638,2.50693974746835,0.854623395519662,0.370273553763968,0.522554007822155,"Not significant"
"RCOR3",0.262632340316882,3.220459490362,0.857412355841152,0.37036064872358,0.522617695020368,"Not significant"
"NDUFB3",-0.166346215004185,7.63230309239817,0.860173380329792,0.370636651252251,0.522868156443165,"Not significant"
"NDUFB8",-0.22712564333994,8.0295602456965,0.860144298701188,0.370643203996992,0.522868156443165,"Not significant"
"C12orf66",0.44922431182893,1.9557170376769,0.856882851570396,0.370664103836847,0.522868156443165,"Not significant"
"IP6K2",-0.177931513877207,6.25666275712318,0.8599071086969,0.370730968848276,0.522903245562077,"Not significant"
"ZBED6",-0.255358655028793,3.19537177121138,0.857658671568944,0.370980245558652,0.523195583005876,"Not significant"
"RPS23",-0.143386165119852,11.8727786955714,0.858386641606258,0.371116108346973,0.523327924045392,"Not significant"
"MPZL3",0.270940357527401,3.45277658009008,0.851068556459005,0.371368101749028,0.523550291017151,"Not significant"
"KLHDC9",-0.308036871395957,2.82310493454173,0.854391123059103,0.371369882763637,0.523550291017151,"Not significant"
"SFSWAP",0.173252129399683,4.25422230936322,0.85639941784285,0.371399925387097,0.523550291017151,"Not significant"
"ROCK2",-0.232945985597494,5.18555338459271,0.856077206141919,0.371711005156568,0.523909138692121,"Not significant"
"SEC16A",-0.182815857603783,4.15944943207482,0.855453735087216,0.371738629204496,0.523909138692121,"Not significant"
"SPRY4",-0.289980511131143,2.48076232738274,0.850531887943037,0.372016357973912,0.52424122505931,"Not significant"
"XKR8",0.343542326646303,1.96568089340559,0.846936176579187,0.372100573401597,0.52430057032927,"Not significant"
"PI4KB",-0.202952328739908,3.80781845433309,0.853177089179945,0.372443449799583,0.524724321795928,"Not significant"
"STX8",-0.238494590923542,4.8972244529431,0.852138628436232,0.37279697607643,0.525162979986401,"Not significant"
"SNX6",-0.171863089957819,5.62120436686656,0.851899178678244,0.372896594495484,0.525243896759673,"Not significant"
"CWC27",-0.180863105513547,4.62122956765668,0.851210138449343,0.373076914711422,0.525438454976401,"Not significant"
"PAPD4",-0.2015368959009,3.52241464881357,0.848974644146064,0.373167645851524,0.525506806942104,"Not significant"
"USP33",-0.239982082872827,3.92898832355636,0.849928841648463,0.373242682579995,0.52555304456905,"Not significant"
"TNFAIP8",0.34784136766014,2.83887161077045,0.843278163773792,0.373437155094736,0.525767427065545,"Not significant"
"PLAGL2",0.268483679987791,4.24247687982251,0.842439746445875,0.373593592003286,0.525871390664589,"Not significant"
"NIF3L1",0.254997242036699,3.29771725518582,0.845366054890353,0.373608622976349,0.525871390664589,"Not significant"
"P3H1",0.429406705197126,1.66421113055108,0.834369390513621,0.373637682855559,0.525871390664589,"Not significant"
"DBP",0.383518584704949,2.77730447105328,0.845350675704904,0.374029446041352,0.526363283032315,"Not significant"
"HMBS",0.194245648996244,4.77103671855117,0.84727620439904,0.374154925278731,0.526480371129495,"Not significant"
"ATG2B",-0.331970882220961,2.22376835986145,0.842092343971013,0.374206639177907,0.526485983836133,"Not significant"
"TRMT12",-0.450261958590739,2.23806923853834,0.837479064314474,0.374243469759692,0.526485983836133,"Not significant"
"RP11-65I12.1",-0.80543438770287,2.11852551399414,0.830561623645933,0.374419637025163,0.526674318295985,"Not significant"
"INPP5E",0.40222674805049,1.80495416516578,0.837475960303449,0.374708895020888,0.527021670397009,"Not significant"
"CALD1",-0.399040560662946,1.60944739605448,0.836438731662831,0.374926631838453,0.527268362087437,"Not significant"
"PTER",-0.259423941222048,3.21291376473335,0.842411490476204,0.374984098246707,0.527289631376044,"Not significant"
"MORF4L1",0.162382202570516,7.12777723573923,0.843902860700957,0.375066805607486,0.52734638480637,"Not significant"
"BTRC",0.300747978939004,1.91205423961588,0.835163404025653,0.375170734956495,0.527432960308561,"Not significant"
"RPL21",0.161573780996599,12.1986084809814,0.840815756604837,0.375905305232031,0.528406001360705,"Not significant"
"NBR1",-0.26566140443142,4.56631529186092,0.840256502236,0.375950508440041,0.528409896343547,"Not significant"
"SENP7",-0.386231219850237,1.56179208779419,0.830333623507308,0.37616634527098,0.528653594138305,"Not significant"
"CEP63",-0.249234095825699,3.63337193573819,0.835877901467459,0.376618667027993,0.529229548690994,"Not significant"
"POLM",0.333455302213426,2.85002710549103,0.832277248207627,0.376671140147592,0.529243564059344,"Not significant"
"ZYG11B",0.256324632731561,2.75695712766054,0.831353528830881,0.37673727722999,0.529276772714921,"Not significant"
"PHKG1",-0.344171113273356,3.10402565180739,0.833670768980102,0.377034754603477,0.529634946314394,"Not significant"
"WRB",0.213464286365728,3.80925293562453,0.834928173280815,0.377268160995838,0.529840493460232,"Not significant"
"EBLN3",0.204718913014703,4.63454553299306,0.835605975644998,0.377281132286773,0.529840493460232,"Not significant"
"GLB1L2",0.233352726870891,3.55334901190733,0.834209357023043,0.377308720469392,0.529840493460232,"Not significant"
"RABGAP1L",-0.284208755509876,4.25793095670478,0.83549110926333,0.377358946048914,0.529841036985864,"Not significant"
"ZNF669",-0.294484126093434,2.07561745684834,0.826697767267815,0.377394202044858,0.529841036985864,"Not significant"
"ODC1",-0.232706843781051,7.94208707581679,0.834827728754532,0.377562030678253,0.530016905426252,"Not significant"
"RPL36AL",-0.184317990101104,8.96512456914389,0.834235306723079,0.377722919888895,0.530182993843147,"Not significant"
"RFC2",0.233908630434073,4.1334246959299,0.833337259122468,0.377880244557336,0.530344042090895,"Not significant"
"AACS",-0.272986408943156,3.76871193223344,0.833064005525378,0.378064025155281,0.530542179993094,"Not significant"
"ABI2",0.218607374309256,3.87826852183659,0.830380592172212,0.378380655478305,0.530876926659398,"Not significant"
"CAPRIN2",0.33597438472968,1.90214684063813,0.821893427227498,0.378387826309228,0.530876926659398,"Not significant"
"TMEM186",0.272777187875842,3.47093938557068,0.829062049832156,0.378693733511244,0.531246261509014,"Not significant"
"CTD-2256P15.2",0.468555761528566,1.55879364711562,0.817246647142496,0.378921112874745,0.531505363666275,"Not significant"
"POLR2J3",0.236956966571447,5.00810662047173,0.829809332756457,0.378972538762423,0.531517628697877,"Not significant"
"THAP1",0.190668214911786,3.12035769057026,0.826730047238865,0.379059444296093,0.531536934013318,"Not significant"
"CAPN10-AS1",0.395082576386625,1.72746694816486,0.816010918392632,0.379118711869187,0.531536934013318,"Not significant"
"REPIN1",-0.203123243462166,5.94119900978356,0.829269106158648,0.379127695444581,0.531536934013318,"Not significant"
"AC104667.3",-0.406572049350666,1.44064268668185,0.820649397062666,0.379157037247274,0.531536934013318,"Not significant"
"RP11-686O6.2",-0.399043993113601,0.887103436630735,0.816094982956056,0.379550778980217,0.53202902416036,"Not significant"
"EFCAB2",-0.249430354813893,2.23188300206668,0.820097862448953,0.379978432411352,0.532520677644704,"Not significant"
"NUP160",0.191162908568492,3.98351195826337,0.825417525098612,0.379987050634453,0.532520677644704,"Not significant"
"ZWILCH",0.244835105543255,3.29511180755445,0.823262670384136,0.380185221574917,0.532727140443239,"Not significant"
"ZNF248",0.555728683102584,1.52060257042961,0.814181998632089,0.380219932888421,0.532727140443239,"Not significant"
"SPTSSA",0.145942106619602,6.16272144909973,0.825003237258353,0.380316247444245,0.532802140783348,"Not significant"
"LYZ",-0.404462036586917,6.11180243740222,0.824057668320619,0.380553787704284,0.533074951437734,"Not significant"
"ZNF90",-0.286218918067861,6.07470320814963,0.823907488455702,0.380617534182445,0.533104279965582,"Not significant"
"CLCC1",0.286329036067213,2.7786405096213,0.820992540518161,0.380717667836755,0.533184561130354,"Not significant"
"CSK",-0.199112596277433,3.73555060750988,0.823277072652587,0.380765356264763,0.533191384410783,"Not significant"
"MMGT1",0.192021653029879,3.90158008429003,0.817829863193453,0.381194686884342,0.533611861407327,"Not significant"
"DVL2",-0.284266291846973,3.38800568473312,0.819492406372747,0.381199404104477,0.533611861407327,"Not significant"
"ZNF202",-0.395921332003049,1.47743459733381,0.812755619218404,0.381202845787783,0.533611861407327,"Not significant"
"ZHX3",-0.353327527975608,2.07310976151072,0.817766115221264,0.381237029706977,0.533611861407327,"Not significant"
"ZNF620",-0.330461121277542,1.33578840648283,0.806105505746769,0.382444078148765,0.535241189614135,"Not significant"
"UHRF1BP1L",-0.281770332520128,2.0691564347413,0.81151516105125,0.382513746048369,0.535278534615164,"Not significant"
"CSRP2BP",0.468480331069412,2.49544363269485,0.81086426286882,0.382616947851577,0.535362792314122,"Not significant"
"OXSM",0.30884850581574,2.9011601209761,0.812155083564398,0.382686016295164,0.535399276589561,"Not significant"
"C16orf70",0.331351213679159,2.16149594317131,0.808900526744706,0.383056446353813,0.535857327167382,"Not significant"
"SLC45A4",0.297937095238427,2.50664499854891,0.80901623332951,0.38316620207372,0.535891668772541,"Not significant"
"SDF4",-0.168807486086408,6.57237892373555,0.814848399909082,0.383167061651867,0.535891668772541,"Not significant"
"NME3",-0.206432979656649,5.97062600040406,0.814536539534052,0.383255084061979,0.535935860082287,"Not significant"
"GABARAPL2",0.179635131115534,6.86903154392382,0.814458775078034,0.383284732184442,0.535935860082287,"Not significant"
"VRK1",0.288894342039509,3.79593509282811,0.812441608506062,0.383615086571674,0.536337562936685,"Not significant"
"KLHL9",0.317921327595205,3.21244139045455,0.808955816230008,0.383672045399975,0.536356980395811,"Not significant"
"MMP2",-0.683981858159829,1.12723884001976,0.80603538906822,0.384027199974879,0.53679321150378,"Not significant"
"CNOT11",0.178266856490103,4.39359971635884,0.809287192651484,0.384506762091916,0.537311760813923,"Not significant"
"C15orf65",-0.482573129274968,2.55202697072346,0.80419775889953,0.384515309586283,0.537311760813923,"Not significant"
"TBK1",0.22639844034193,3.1131952836678,0.806093934060841,0.384527616829172,0.537311760813923,"Not significant"
"PPIG",0.141048158177356,6.648138232104,0.808449815357333,0.384988450680725,0.537875263799793,"Not significant"
"HIVEP1",-0.330717915399553,2.8019822688816,0.80824456331239,0.385017273067643,0.537875263799793,"Not significant"
"MED19",0.208928694765759,4.7050182301494,0.807141377255266,0.385320278460818,0.53823818594196,"Not significant"
"RAD54L",0.394091910193783,1.41063732700107,0.79485885111808,0.385887003510482,0.538969364593544,"Not significant"
"PTPRU",1.06015705766496,0.846712162406052,0.800064247235998,0.386036057405334,0.539105960455349,"Not significant"
"BTG3",-0.214469291685042,5.33971941376525,0.804482012607614,0.386071384834241,0.539105960455349,"Not significant"
"NRF1",-0.318730358529099,2.03832970598293,0.799151152805288,0.386291032731682,0.539352195381504,"Not significant"
"SHF",-0.49311894672704,1.48334629632515,0.794118948688072,0.386419458334358,0.539471021820376,"Not significant"
"CENPM",0.204904445951004,4.52225300806037,0.80314049508124,0.386538162053651,0.539532934054032,"Not significant"
"HLA-DQA1",0.416267662795338,2.66007934071151,0.794942872054153,0.386550456727702,0.539532934054032,"Not significant"
"KLHL13",0.774303746004667,1.29387625322254,0.787491931055114,0.386644971357917,0.539577842900637,"Not significant"
"DHX8",-0.255691400337355,2.74311535057578,0.798691271165545,0.386690224002439,0.539577842900637,"Not significant"
"BCR",0.197565713642147,3.49463698141292,0.799064636604454,0.386712619279546,0.539577842900637,"Not significant"
"TXNL4B",-0.261090429622216,3.30291086528465,0.801250522302472,0.386767059451028,0.539593344313652,"Not significant"
"URGCP",-0.326318626575549,3.79352222417788,0.797952415341983,0.387023640942536,0.539890825658945,"Not significant"
"HSPBP1",0.16647000453021,5.52883302179364,0.800393975451615,0.387309805235892,0.540229503203693,"Not significant"
"GMPPA",0.169755499596028,4.43286705727653,0.799500292671534,0.387463988431512,0.540361087851434,"Not significant"
"RP11-334C17.5",-0.52757173173398,0.437795791952003,0.783544184586232,0.38749092704676,0.540361087851434,"Not significant"
"IL7",-0.328379887566748,2.2238462506193,0.790594841302969,0.387665208064025,0.540543593776879,"Not significant"
"TRIM22",0.613925454756438,2.02492194585412,0.782011030098733,0.388374056610146,0.541287722216781,"Not significant"
"ZNF383",-0.367286707964379,1.59693083616549,0.78807871694882,0.388377203032726,0.541287722216781,"Not significant"
"NSF",0.196378546233356,3.6459494550985,0.795689784929988,0.38843933480423,0.541287722216781,"Not significant"
"UBAP2L",0.20235234045864,4.32776417357548,0.795462047466435,0.388453086810958,0.541287722216781,"Not significant"
"IRS2",0.280846437086688,5.97252706520395,0.796397933964138,0.388453110765596,0.541287722216781,"Not significant"
"CTC1",0.354710391563456,1.44699533023842,0.785662753263958,0.388459678266391,0.541287722216781,"Not significant"
"HELLS",-0.186939628170927,3.77686721435458,0.795340602345581,0.388641347402344,0.541459082912513,"Not significant"
"TTC3",-0.156892465054597,6.2751135033538,0.795650148484896,0.388669617132815,0.541459082912513,"Not significant"
"PPFIA1",-0.181362172663555,4.13822603679587,0.794717363017698,0.388787523280518,0.54148303263703,"Not significant"
"BUB1B",0.435456025419949,1.4326848180618,0.782893493911288,0.388789394234895,0.54148303263703,"Not significant"
"CDK2",0.305892105498015,2.93390533892534,0.79265250525512,0.388817255106426,0.54148303263703,"Not significant"
"PDIK1L",-0.328942834285291,1.5843781703118,0.786741422812756,0.389031818813668,0.54172126128666,"Not significant"
